step,token_id,token_text,wall_us,n_kv_cells,rss_kb,log_prob,nll,evicted_this_step
1350,279," the",171556424,11087,535464,-0.000017,0.000017,0
1351,2326," US",171594536,11088,535464,-0.000072,0.000072,0
1352,19574," Navy",171633463,11089,535464,-0.000510,0.000510,0
1353,13,".",171671983,11090,535464,-0.012472,0.012472,0
1354,578," The",171710681,11091,535464,-0.000786,0.000786,0
1355,358," I",171749238,11092,535464,-0.001317,0.001317,0
1356,41,"J",171790764,11093,535464,-0.000255,0.000255,0
1357,45,"N",171831542,11094,535464,-0.001617,0.001617,0
1358,364," '",171871322,11095,535464,-0.000632,0.000632,0
1359,82,"s",171916552,11096,535464,-0.000009,0.000009,0
1360,26155," fleet",171959451,11097,535464,-0.000208,0.000208,0
1361,574," was",171997660,11098,535464,-0.000270,0.000270,0
1362,6319," designed",172036367,11099,535464,-0.000216,0.000216,0
1363,311," to",172075218,11100,535464,-0.000087,0.000087,0
1364,387," be",172113329,11101,535464,-0.000038,0.000038,0
1365,13171," capable",172152661,11102,535464,-0.000902,0.000902,0
1366,315," of",172193396,11103,535464,-0.000080,0.000080,0
1367,11039," fighting",172235353,11104,535464,-0.000030,0.000030,0
1368,264," a",172275627,11105,535464,-0.000279,0.000279,0
1369,1403," two",172313575,11106,535464,-0.000059,0.000059,0
1370,12,"-",172351429,11107,535464,-0.000028,0.000028,0
1371,5383,"ship",172391510,11108,535464,-0.006478,0.006478,0
1372,8209," battle",172431417,11109,535464,-0.000170,0.000170,0
1373,304," in",172470588,11110,535464,-0.000060,0.000060,0
1374,11002," Japanese",172510156,11111,535464,-0.000125,0.000125,0
1375,21160," waters",172549886,11112,535464,-0.000149,0.000149,0
1376,323," and",172589217,11113,535436,-0.000086,0.000086,0
1377,1053," would",172629545,11114,535436,-0.000687,0.000687,0
1378,617," have",172667698,11115,535436,-0.000242,0.000242,0
1379,1027," been",172704884,11116,535436,-0.000061,0.000061,0
1380,279," the",172742257,11117,535436,-0.000067,0.000067,0
1381,7928," largest",172781511,11118,535436,-0.000060,0.000060,0
1382,26155," fleet",172820603,11119,535436,-0.000117,0.000117,0
1383,3596," ever",172859542,11120,535436,-0.000371,0.000371,0
1384,5918," built",172897561,11121,535436,-0.000742,0.000742,0
1385,520," at",172935195,11122,535436,-0.000075,0.000075,0
1386,430," that",172972953,11123,535436,-0.000151,0.000151,0
1387,892," time",173011444,11124,535436,-0.000029,0.000029,0
1388,13,".",173050628,11125,535436,-0.017531,0.017531,0
1389,578," The",173094390,11126,535436,-0.000368,0.000368,0
1390,2955," design",173132349,11127,535436,-0.000341,0.000341,0
1391,315," of",173172465,11128,535460,-0.000194,0.000194,0
1392,279," the",173210874,11129,535460,-0.000031,0.000031,0
1393,25572," battles",173261957,11130,535460,-0.000337,0.000337,0
1394,34322,"hips",173302593,11131,535460,-0.001352,0.001352,0
1395,574," was",173342915,11132,535460,-0.000329,0.000329,0
1396,28160," influenced",173382215,11133,535460,-0.000240,0.000240,0
1397,555," by",173420776,11134,535460,-0.000068,0.000068,0
1398,279," the",173458820,11135,535460,-0.000018,0.000018,0
1399,11002," Japanese",173500662,11136,535460,-0.000132,0.000132,0
1400,19574," Navy",173541471,11137,535460,-0.000127,0.000127,0
1401,596,"'s",173583958,11138,535460,-0.000272,0.000272,0
1402,12876," desire",173631473,11139,535464,-0.000248,0.000248,0
1403,311," to",173670251,11140,535464,-0.000045,0.000045,0
1404,10519," maintain",173712068,11141,535464,-0.000233,0.000233,0
1405,264," a",173753864,11142,535464,-0.000061,0.000061,0
1406,26155," fleet",173794259,11143,535464,-0.000031,0.000031,0
1407,449," with",173833909,11144,535464,-0.000104,0.000104,0
1408,520," at",173872928,11145,535464,-0.000089,0.000089,0
1409,3325," least",173911903,11146,535464,-0.000029,0.000029,0
1410,220," ",173953676,11147,535464,-0.000013,0.000013,0
1411,2031,"70",173995198,11148,535464,-0.000183,0.000183,0
1412,1034," %",174035180,11149,535464,-0.002689,0.002689,0
1413,439," as",174077156,11150,535464,-0.000047,0.000047,0
1414,1690," many",174117876,11151,535464,-0.000112,0.000112,0
1415,6864," capital",174160220,11152,535464,-0.000039,0.000039,0
1416,18198," ships",174201858,11153,535464,-0.000459,0.000459,0
1417,439," as",174247126,11154,535464,-0.000069,0.000069,0
1418,279," the",174289816,11155,535464,-0.000017,0.000017,0
1419,2326," US",174330128,11156,535464,-0.000089,0.000089,0
1420,19574," Navy",174369000,11157,535464,-0.000578,0.000578,0
1421,13,".",174407775,11158,535464,-0.015254,0.015254,0
1422,578," The",174446617,11159,535464,-0.000550,0.000550,0
1423,358," I",174485072,11160,535464,-0.001586,0.001586,0
1424,41,"J",174523579,11161,535464,-0.000216,0.000216,0
1425,45,"N",174562618,11162,535464,-0.001528,0.001528,0
1426,364," '",174600681,11163,535464,-0.000596,0.000596,0
1427,82,"s",174639557,11164,535464,-0.000009,0.000009,0
1428,26155," fleet",174677900,11165,535464,-0.000227,0.000227,0
1429,574," was",174715956,11166,535464,-0.000217,0.000217,0
1430,6319," designed",174756622,11167,535464,-0.000227,0.000227,0
1431,311," to",174805597,11168,535464,-0.000074,0.000074,0
1432,387," be",174845920,11169,535464,-0.000036,0.000036,0
1433,13171," capable",174886180,11170,535464,-0.000810,0.000810,0
1434,315," of",174924555,11171,535464,-0.000099,0.000099,0
1435,11039," fighting",174963353,11172,535464,-0.000028,0.000028,0
1436,264," a",175009777,11173,535464,-0.000276,0.000276,0
1437,1403," two",175054807,11174,535464,-0.000058,0.000058,0
1438,12,"-",175096631,11175,535464,-0.000029,0.000029,0
1439,5383,"ship",175136742,11176,535464,-0.005762,0.005762,0
1440,8209," battle",175174818,11177,535464,-0.000188,0.000188,0
1441,304," in",175214362,11178,535464,-0.000053,0.000053,0
1442,11002," Japanese",175252662,11179,535464,-0.000116,0.000116,0
1443,21160," waters",175292110,11180,535464,-0.000157,0.000157,0
1444,323," and",175333699,11181,535464,-0.000085,0.000085,0
1445,1053," would",175372611,11182,535464,-0.000676,0.000676,0
1446,617," have",175414564,11183,535464,-0.000241,0.000241,0
1447,1027," been",175455055,11184,535464,-0.000065,0.000065,0
1448,279," the",175494478,11185,535464,-0.000070,0.000070,0
1449,7928," largest",175532877,11186,535464,-0.000062,0.000062,0
1450,26155," fleet",175571156,11187,535464,-0.000119,0.000119,0
1451,3596," ever",175611710,11188,535464,-0.000398,0.000398,0
1452,5918," built",175652315,11189,535464,-0.000838,0.000838,0
1453,520," at",175692439,11190,535464,-0.000057,0.000057,0
1454,430," that",175731967,11191,535464,-0.000153,0.000153,0
1455,892," time",175771739,11192,535464,-0.000038,0.000038,0
1456,13,".",175815494,11193,535464,-0.030076,0.030076,0
1457,578," The",175861426,11194,535340,-0.000368,0.000368,0
1458,2955," design",175903213,11195,535340,-0.000156,0.000156,0
1459,315," of",175943717,11196,535340,-0.000195,0.000195,0
1460,279," the",175981756,11197,535464,-0.000039,0.000039,0
1461,25572," battles",176020225,11198,535464,-0.000266,0.000266,0
1462,34322,"hips",176059611,11199,535464,-0.001368,0.001368,0
1463,574," was",176098319,11200,535464,-0.000375,0.000375,0
1464,28160," influenced",176139597,11201,535464,-0.000275,0.000275,0
1465,555," by",176182883,11202,535464,-0.000077,0.000077,0
1466,279," the",176223937,11203,535464,-0.000019,0.000019,0
1467,11002," Japanese",176264926,11204,535464,-0.000144,0.000144,0
1468,19574," Navy",176305753,11205,535464,-0.000126,0.000126,0
1469,596,"'s",176350145,11206,535464,-0.000244,0.000244,0
1470,12876," desire",176390943,11207,535464,-0.000268,0.000268,0
1471,311," to",176428954,11208,535464,-0.000051,0.000051,0
1472,10519," maintain",176466684,11209,535464,-0.000252,0.000252,0
1473,264," a",176504988,11210,535464,-0.000070,0.000070,0
1474,26155," fleet",176542407,11211,535464,-0.000035,0.000035,0
1475,449," with",176580909,11212,535464,-0.000102,0.000102,0
1476,520," at",176619706,11213,535464,-0.000083,0.000083,0
1477,3325," least",176659622,11214,535464,-0.000031,0.000031,0
1478,220," ",176698716,11215,535464,-0.000015,0.000015,0
1479,2031,"70",176741012,11216,535464,-0.000177,0.000177,0
1480,1034," %",176781916,11217,535464,-0.002916,0.002916,0
1481,439," as",176824974,11218,535464,-0.000047,0.000047,0
1482,1690," many",176871627,11219,535464,-0.000134,0.000134,0
1483,6864," capital",176912699,11220,535464,-0.000046,0.000046,0
1484,18198," ships",176952840,11221,535464,-0.000497,0.000497,0
1485,439," as",176991507,11222,535464,-0.000072,0.000072,0
1486,279," the",177029810,11223,535464,-0.000019,0.000019,0
1487,2326," US",177070152,11224,535464,-0.000094,0.000094,0
1488,19574," Navy",177110597,11225,535464,-0.000655,0.000655,0
1489,13,".",177150181,11226,535464,-0.017396,0.017396,0
1490,578," The",177189817,11227,535464,-0.000489,0.000489,0
1491,358," I",177228462,11228,535464,-0.001283,0.001283,0
1492,41,"J",177269790,11229,535464,-0.000211,0.000211,0
1493,45,"N",177310367,11230,535464,-0.001654,0.001654,0
1494,364," '",177350191,11231,535464,-0.000680,0.000680,0
1495,82,"s",177388083,11232,535464,-0.000008,0.000008,0
1496,26155," fleet",177427225,11233,535464,-0.000229,0.000229,0
1497,574," was",177465746,11234,535464,-0.000283,0.000283,0
1498,6319," designed",177503511,11235,535464,-0.000241,0.000241,0
1499,311," to",177541626,11236,535464,-0.000075,0.000075,0
1500,387," be",177581754,11237,535464,-0.000037,0.000037,0
1501,13171," capable",177623367,11238,535464,-0.000798,0.000798,0
1502,315," of",177665479,11239,535464,-0.000111,0.000111,0
1503,11039," fighting",177709849,11240,535464,-0.000030,0.000030,0
1504,264," a",177758147,11241,535464,-0.000290,0.000290,0
1505,1403," two",177799172,11242,535464,-0.000056,0.000056,0
1506,12,"-",177837724,11243,535464,-0.000028,0.000028,0
1507,5383,"ship",177876019,11244,535464,-0.005775,0.005775,0
1508,8209," battle",177914491,11245,535464,-0.000202,0.000202,0
1509,304," in",177952346,11246,535464,-0.000059,0.000059,0
1510,11002," Japanese",177990253,11247,535464,-0.000123,0.000123,0
1511,21160," waters",178028627,11248,535464,-0.000179,0.000179,0
1512,323," and",178068111,11249,535464,-0.000097,0.000097,0
1513,1053," would",178110012,11250,535464,-0.000697,0.000697,0
1514,617," have",178149096,11251,535464,-0.000236,0.000236,0
1515,1027," been",178187507,11252,535464,-0.000069,0.000069,0
1516,279," the",178229116,11253,535464,-0.000099,0.000099,0
1517,7928," largest",178269759,11254,535464,-0.000065,0.000065,0
1518,26155," fleet",178309406,11255,535464,-0.000129,0.000129,0
1519,3596," ever",178347491,11256,535464,-0.000403,0.000403,0
1520,5918," built",178385208,11257,535464,-0.000879,0.000879,0
1521,520," at",178424151,11258,535368,-0.000084,0.000084,0
1522,430," that",178463552,11259,535464,-0.000165,0.000165,0
1523,892," time",178502170,11260,535464,-0.000044,0.000044,0
1524,13,".",178541644,11261,535464,-0.038242,0.038242,0
1525,578," The",178597028,11262,535464,-0.000323,0.000323,0
1526,2955," design",178642016,11263,535464,-0.000197,0.000197,0
1527,315," of",178689220,11264,535464,-0.000230,0.000230,0
1528,279," the",178730188,11265,535464,-0.000046,0.000046,0
1529,25572," battles",178770586,11266,535464,-0.000268,0.000268,0
1530,34322,"hips",178809816,11267,535464,-0.001349,0.001349,0
1531,574," was",178848084,11268,535464,-0.000368,0.000368,0
1532,28160," influenced",178886686,11269,535464,-0.000281,0.000281,0
1533,555," by",178925053,11270,535464,-0.000084,0.000084,0
1534,279," the",178963813,11271,535464,-0.000024,0.000024,0
1535,11002," Japanese",179004708,11272,535464,-0.000154,0.000154,0
1536,19574," Navy",179043485,11273,535464,-0.000135,0.000135,0
1537,596,"'s",179084632,11274,535464,-0.000280,0.000280,0
1538,12876," desire",179125902,11275,535464,-0.000279,0.000279,0
1539,311," to",179165729,11276,535464,-0.000069,0.000069,0
1540,10519," maintain",179204138,11277,535464,-0.000290,0.000290,0
1541,264," a",179244908,11278,535464,-0.000085,0.000085,0
1542,26155," fleet",179288648,11279,535464,-0.000038,0.000038,0
1543,449," with",179330144,11280,535464,-0.000141,0.000141,0
1544,520," at",179373508,11281,535464,-0.000095,0.000095,0
1545,3325," least",179415415,11282,535464,-0.000033,0.000033,0
1546,220," ",179457069,11283,535464,-0.000020,0.000020,0
1547,2031,"70",179496473,11284,535464,-0.000221,0.000221,0
1548,1034," %",179538857,11285,535464,-0.002831,0.002831,0
1549,439," as",179581194,11286,535464,-0.000056,0.000056,0
1550,1690," many",179623375,11287,535464,-0.000140,0.000140,0
1551,6864," capital",179663777,11288,535464,-0.000051,0.000051,0
1552,18198," ships",179703611,11289,535464,-0.000583,0.000583,0
1553,439," as",179746036,11290,535464,-0.000077,0.000077,0
1554,279," the",179787514,11291,535464,-0.000022,0.000022,0
1555,2326," US",179828957,11292,535464,-0.000105,0.000105,0
1556,19574," Navy",179871246,11293,535464,-0.000691,0.000691,0
1557,13,".",179912967,11294,535464,-0.020720,0.020720,0
1558,578," The",179951286,11295,535464,-0.000565,0.000565,0
1559,358," I",179991268,11296,535464,-0.001601,0.001601,0
1560,41,"J",180029930,11297,535464,-0.000225,0.000225,0
1561,45,"N",180070407,11298,535464,-0.001522,0.001522,0
1562,364," '",180109546,11299,535464,-0.000718,0.000718,0
1563,82,"s",180148270,11300,535464,-0.000008,0.000008,0
1564,26155," fleet",180189492,11301,535464,-0.000275,0.000275,0
1565,574," was",180230824,11302,535464,-0.000307,0.000307,0
1566,6319," designed",180274153,11303,535464,-0.000272,0.000272,0
1567,311," to",180319107,11304,535464,-0.000079,0.000079,0
1568,387," be",180359670,11305,535464,-0.000040,0.000040,0
1569,13171," capable",180401738,11306,535464,-0.000853,0.000853,0
1570,315," of",180443636,11307,535464,-0.000136,0.000136,0
1571,11039," fighting",180490117,11308,535464,-0.000032,0.000032,0
1572,264," a",180531994,11309,535464,-0.000336,0.000336,0
1573,1403," two",180571884,11310,535464,-0.000055,0.000055,0
1574,12,"-",180610174,11311,535464,-0.000029,0.000029,0
1575,5383,"ship",180648610,11312,535464,-0.006220,0.006220,0
1576,8209," battle",180687308,11313,535464,-0.000220,0.000220,0
1577,304," in",180725679,11314,535464,-0.000072,0.000072,0
1578,11002," Japanese",180764173,11315,535464,-0.000140,0.000140,0
1579,21160," waters",180802343,11316,535464,-0.000193,0.000193,0
1580,323," and",180841875,11317,535464,-0.000114,0.000114,0
1581,1053," would",180881599,11318,535464,-0.000739,0.000739,0
1582,617," have",180925798,11319,535464,-0.000262,0.000262,0
1583,1027," been",180964459,11320,535444,-0.000077,0.000077,0
1584,279," the",181004529,11321,535444,-0.000118,0.000118,0
1585,7928," largest",181045394,11322,535444,-0.000069,0.000069,0
1586,26155," fleet",181086306,11323,535444,-0.000139,0.000139,0
1587,3596," ever",181126281,11324,535444,-0.000430,0.000430,0
1588,5918," built",181165131,11325,535444,-0.000944,0.000944,0
1589,520," at",181205208,11326,535444,-0.000090,0.000090,0
1590,430," that",181246778,11327,535444,-0.000190,0.000190,0
1591,892," time",181287237,11328,535444,-0.000049,0.000049,0
1592,13,".",181327236,11329,535444,-0.033841,0.033841,0
1593,578," The",181365421,11330,535444,-0.000298,0.000298,0
1594,2955," design",181413622,11331,535444,-0.000293,0.000293,0
1595,315," of",181455030,11332,535444,-0.000244,0.000244,0
1596,279," the",181496096,11333,535444,-0.000055,0.000055,0
1597,25572," battles",181536434,11334,535444,-0.000312,0.000312,0
1598,34322,"hips",181575915,11335,535444,-0.001258,0.001258,0
1599,574," was",181613766,11336,535444,-0.000449,0.000449,0
1600,28160," influenced",181651731,11337,535444,-0.000279,0.000279,0
1601,555," by",181690733,11338,535444,-0.000096,0.000096,0
1602,279," the",181730603,11339,535444,-0.000025,0.000025,0
1603,11002," Japanese",181770891,11340,535464,-0.000173,0.000173,0
1604,19574," Navy",181812057,11341,535464,-0.000146,0.000146,0
1605,596,"'s",181858512,11342,535464,-0.000328,0.000328,0
1606,12876," desire",181903625,11343,535464,-0.000308,0.000308,0
1607,311," to",181945195,11344,535464,-0.000081,0.000081,0
1608,10519," maintain",181991027,11345,535464,-0.000311,0.000311,0
1609,264," a",182031329,11346,535464,-0.000090,0.000090,0
1610,26155," fleet",182070649,11347,535460,-0.000040,0.000040,0
1611,449," with",182109049,11348,535464,-0.000163,0.000163,0
1612,520," at",182149789,11349,535464,-0.000098,0.000098,0
1613,3325," least",182191131,11350,535464,-0.000037,0.000037,0
1614,220," ",182231985,11351,535464,-0.000009,0.000009,0
1615,2031,"70",182271195,11352,535464,-0.000228,0.000228,0
1616,1034," %",182313884,11353,535464,-0.003177,0.003177,0
1617,439," as",182359750,11354,535464,-0.000064,0.000064,0
1618,1690," many",182401305,11355,535464,-0.000145,0.000145,0
1619,6864," capital",182442347,11356,535464,-0.000056,0.000056,0
1620,18198," ships",182481953,11357,535464,-0.000545,0.000545,0
1621,439," as",182519977,11358,535464,-0.000097,0.000097,0
1622,279," the",182558288,11359,535464,-0.000028,0.000028,0
1623,2326," US",182601780,11360,535464,-0.000113,0.000113,0
1624,19574," Navy",182643298,11361,535464,-0.000750,0.000750,0
1625,13,".",182684610,11362,535464,-0.017568,0.017568,0
1626,578," The",182723539,11363,535464,-0.000461,0.000461,0
1627,358," I",182763733,11364,535464,-0.001102,0.001102,0
1628,41,"J",182805519,11365,535464,-0.000266,0.000266,0
1629,45,"N",182846472,11366,535464,-0.001549,0.001549,0
1630,364," '",182886911,11367,535464,-0.000702,0.000702,0
1631,82,"s",182925760,11368,535464,-0.000010,0.000010,0
1632,26155," fleet",182964381,11369,535464,-0.000276,0.000276,0
1633,574," was",183005473,11370,535464,-0.000314,0.000314,0
1634,6319," designed",183046962,11371,535464,-0.000262,0.000262,0
1635,311," to",183087643,11372,535464,-0.000081,0.000081,0
1636,387," be",183127784,11373,535464,-0.000039,0.000039,0
